660.164	546	-61127	1.0000000000
660.165	547	-61124	1.0000000000
660.166	547	-61121	1.0000000000
660.167	547	-61118	1.0000000000
660.168	547	-61115	1.0000000000
660.169	547	-61112	1.0000000000
660.170	547	-61108	1.0000000000
660.171	547	-61105	1.0000000000
660.172	547	-61102	1.0000000000
660.173	547	-61099	1.0000000000
660.174	547	-61096	1.0000000000
660.175	547	-61093	1.0000000000
660.176	547	-61090	1.0000000000
660.177	547	-61086	1.0000000000
660.178	547	-61083	1.0000000000
660.179	547	-61080	1.0000000000
660.180	547	-61077	1.0000000000
660.181	547	-61074	1.0000000000
660.182	547	-61071	1.0000000000
660.183	547	-61068	1.0000000000
660.184	547	-61065	1.0000000000
660.185	547	-61061	1.0000000000
660.186	547	-61058	1.0000000000
660.187	547	-61055	1.0000000000
660.188	547	-61052	1.0000000000
660.189	547	-61049	1.0000000000
660.190	547	-61046	1.0000000000
660.191	547	-61043	1.0000000000
660.192	547	-61039	1.0000000000
660.193	547	-61036	1.0000000000
660.194	547	-61033	1.0000000000
660.195	547	-61030	1.0000000000
660.196	547	-61027	1.0000000000
660.197	547	-61024	1.0000000000
660.198	547	-61021	1.0000000000
660.199	547	-61018	1.0000000000
660.200	547	-61014	1.0000000000
660.201	547	-61011	1.0000000000
660.202	547	-61008	1.0000000000
660.203	547	-61005	1.0000000000
660.204	547	-61002	1.0000000000
660.205	547	-60999	1.0000000000
660.206	547	-60996	1.0000000000
660.207	547	-60993	1.0000000000
660.208	547	-60989	1.0000000000
660.209	547	-60986	1.0000000000
660.210	547	-60983	1.0000000000
660.211	547	-60980	1.0000000000
660.212	547	-60977	1.0000000000
660.213	547	-60974	1.0000000000
660.214	547	-60971	1.0000000000
660.215	547	-60967	1.0000000000
660.216	547	-60964	1.0000000000
660.217	547	-60961	1.0000000000
660.218	547	-60958	1.0000000000
660.219	547	-60955	1.0000000000
660.220	547	-60952	1.0000000000
660.221	547	-60949	1.0000000000
660.222	547	-60946	1.0000000000
660.223	547	-60942	1.0000000000
660.224	547	-60939	1.0000000000
660.225	547	-60936	1.0000000000
660.226	548	-60933	1.0000000000
660.227	548	-60930	1.0000000000
660.228	548	-60927	1.0000000000
660.229	548	-60924	1.0000000000
660.230	548	-60921	1.0000000000
660.231	548	-60917	1.0000000000
660.232	548	-60914	1.0000000000
660.233	548	-60911	1.0000000000
660.234	548	-60908	1.0000000000
660.235	548	-60905	1.0000000000
660.236	548	-60902	1.0000000000
660.237	548	-60899	1.0000000000
660.238	548	-60895	1.0000000000
660.239	548	-60892	1.0000000000
660.240	548	-60889	1.0000000000
660.241	548	-60886	1.0000000000
660.242	548	-60883	1.0000000000
660.243	548	-60880	1.0000000000
660.244	548	-60877	1.0000000000
660.245	548	-60874	1.0000000000
660.246	548	-60870	1.0000000000
660.247	548	-60867	1.0000000000
660.248	548	-60864	1.0000000000
660.249	548	-60861	1.0000000000
660.250	548	-60858	1.0000000000
660.251	548	-60855	1.0000000000
660.252	548	-60852	1.0000000000
660.253	548	-60848	1.0000000000
660.254	548	-60845	1.0000000000
660.255	548	-60842	1.0000000000
660.256	548	-60839	1.0000000000
660.257	548	-60836	1.0000000000
660.258	548	-60833	1.0000000000
660.259	548	-60830	1.0000000000
660.260	548	-60827	1.0000000000
660.261	548	-60823	1.0000000000
660.262	548	-60820	1.0000000000
660.263	548	-60817	1.0000000000
660.264	548	-60814	1.0000000000
660.265	548	-60811	1.0000000000
660.266	548	-60808	1.0000000000
660.267	548	-60805	1.0000000000
660.268	548	-60802	1.0000000000
660.269	548	-60798	1.0000000000
660.270	548	-60795	1.0000000000
660.271	548	-60792	1.0000000000
660.272	548	-60789	1.0000000000
660.273	548	-60786	1.0000000000
660.274	548	-60783	1.0000000000
660.275	548	-60780	1.0000000000
660.276	548	-60776	1.0000000000
660.277	548	-60773	1.0000000000
660.278	548	-60770	1.0000000000
660.279	548	-60767	1.0000000000
660.280	548	-60764	1.0000000000
660.281	548	-60761	1.0000000000
660.282	548	-60758	1.0000000000
660.283	548	-60755	1.0000000000
660.284	548	-60751	1.0000000000
660.285	548	-60748	1.0000000000
660.286	548	-60745	1.0000000000
660.287	548	-60742	1.0000000000
660.288	549	-60739	1.0000000000
660.289	549	-60736	1.0000000000
660.290	549	-60733	1.0000000000
660.291	549	-60730	1.0000000000
660.292	549	-60726	1.0000000000
660.293	549	-60723	1.0000000000
660.294	549	-60720	1.0000000000
660.295	549	-60717	1.0000000000
660.296	549	-60714	1.0000000000
660.297	549	-60711	1.0000000000
660.298	549	-60708	1.0000000000
660.299	549	-60704	1.0000000000
660.300	549	-60701	1.0000000000
660.301	549	-60698	1.0000000000
660.302	549	-60695	1.0000000000
660.303	549	-60692	1.0000000000
660.304	549	-60689	1.0000000000
660.305	549	-60686	1.0000000000
660.306	549	-60683	1.0000000000
660.307	549	-60679	1.0000000000
660.308	549	-60676	1.0000000000
660.309	549	-60673	1.0000000000
660.310	549	-60670	1.0000000000
660.311	549	-60667	1.0000000000
660.312	549	-60664	1.0000000000
660.313	549	-60661	1.0000000000
660.314	549	-60657	1.0000000000
660.315	549	-60654	1.0000000000
660.316	549	-60651	1.0000000000
660.317	549	-60648	1.0000000000
660.318	549	-60645	1.0000000000
660.319	549	-60642	1.0000000000
660.320	549	-60639	1.0000000000
660.321	549	-60636	1.0000000000
660.322	549	-60632	1.0000000000
660.323	549	-60629	1.0000000000
660.324	549	-60626	1.0000000000
660.325	549	-60623	1.0000000000
660.326	549	-60620	1.0000000000
660.327	549	-60617	1.0000000000
660.328	549	-60614	1.0000000000
660.329	549	-60611	1.0000000000
660.330	549	-60607	1.0000000000
660.331	549	-60604	1.0000000000
660.332	549	-60601	1.0000000000
660.333	549	-60598	1.0000000000
660.334	549	-60595	1.0000000000
660.335	549	-60592	1.0000000000
660.336	549	-60589	1.0000000000
660.337	549	-60585	1.0000000000
660.338	549	-60582	1.0000000000
660.339	549	-60579	1.0000000000
